69168	15.735020	1.603427	1
4865	0.000000	1.106008	2
1678	6.286089	0.483077	2
29657	0.000000	1.235779	1
43767	3.421959	1.580893	1
25084	9.829953	0.816140	3
39318	6.263017	0.261019	1
11051	4.046638	1.636189	2
14204	6.971902	1.181848	2
62296	4.512855	0.924435	1
7137	0.000000	0.884802	2
3317	5.547835	1.337593	2
71954	12.453865	0.647179	1
64941	6.241821	1.286204	1
42098	13.032607	0.733089	3
24330	13.230238	1.590116	3
69678	15.937196	0.056157	1
66691	9.248728	1.037710	1
38931	11.997408	0.779806	3
34758	12.554584	0.368583	3
35781	14.570705	1.304654	3
10000	2.728354	1.601119	2
76918	13.445762	0.228622	1
2598	5.949707	0.847275	2
54211	2.316193	0.785696	1
72724	15.542157	1.375944	1
15201	0.761574	0.603278	2
9173	1.399868	0.694083	2
23453	1.144549	0.180480	1
6622	1.963901	1.399326	2
14543	2.926360	0.318545	2
53500	2.478904	0.432247	1
61675	9.587587	1.464837	1
43517	10.798364	1.268119	3
11340	3.585052	1.533839	2
15184	0.295127	0.787499	2
48751	3.475926	1.013380	1
46128	0.325721	0.366391	1
5774	6.039532	0.891622	2
23773	6.986625	1.495801	3
17744	11.536397	1.652338	3
68390	7.077847	1.276448	1
10002	1.859727	1.457625	2
76177	8.438241	0.690437	1
67365	7.001094	1.603865	1
26429	9.482863	0.517218	3
57414	2.804614	0.534877	1
10850	3.159728	1.339533	2
7065	4.071733	1.026752	2
35669	9.570236	1.660462	3
45870	13.136046	0.390896	3
39921	2.593608	0.765415	1
14749	3.246549	0.717303	2
4737	5.294574	1.182972	2
8679	9.427460	1.165194	3
14935	0.000000	0.511530	2
17233	10.382859	0.621721	3
2392	6.052580	0.420054	2
24105	8.976438	1.442500	3
8767	5.248127	1.655646	2
52285	10.323176	1.302374	3
50562	9.861159	0.606576	3
46576	4.728680	1.316868	1
12019	3.289730	0.420877	2
72618	7.546432	0.303746	1
59584	5.293090	1.560598	1
27560	1.104534	0.386935	1
32734	11.269025	0.738951	3
39519	1.942100	0.494806	1
24024	10.317150	1.655504	3
25447	10.982439	0.608310	3
55653	2.730721	1.511229	1
36905	9.913755	1.399563	3
42190	10.781603	0.594045	3
70552	7.250806	0.517857	1
51050	4.171978	1.290159	1
50233	9.846788	1.540997	3
8574	1.584861	1.594181	2
59186	1.214630	0.544593	1
5153	1.863634	0.467841	2
47166	12.036928	0.517480	3
77993	12.479903	0.069531	1
41994	12.314010	1.043546	3
34824	9.259809	0.730169	3
32840	11.767779	1.177021	3
29826	8.476690	0.906681	3
44198	2.215675	1.062140	1
9269	5.823775	0.664561	2
37235	11.818882	0.576028	3
12861	1.778861	1.061063	2
64073	3.702673	1.466628	1
54447	8.775053	0.619448	3
65749	11.576363	0.114003	1
23360	1.568059	0.744993	2
66787	6.126166	0.645117	1
73281	12.271815	1.563129	1
22113	8.073913	0.566876	3
54262	12.297538	0.640005	3
77713	7.282777	1.500976	1
6123	4.955174	0.424119	2
32571	11.978729	0.409816	3
31545	10.851236	0.811038	3
49565	11.424041	0.319044	3
26272	4.039485	0.522655	1
40208	10.135215	1.308549	3
60703	7.189995	1.531922	1
10115	0.817812	0.189050	2
5154	7.616656	0.544568	2
37556	1.011285	0.401805	1
50363	10.005040	1.079289	3
58814	3.896958	0.909945	1
14272	2.913746	1.224187	2
19474	2.276929	0.982931	2
36647	5.201847	0.130450	1
17848	10.635939	0.548976	3
9485	0.000000	1.543160	2
25605	10.312355	1.652726	3
2234	2.575345	1.457532	2
41994	10.234105	0.128459	3
75652	12.872232	1.610140	1
6660	5.411869	1.115210	2
39758	1.313714	0.242982	1
57688	2.960951	1.019588	1
73813	8.488557	0.346031	1
42719	2.947428	1.297395	1
36764	11.085847	0.962486	3
40938	2.068761	0.287348	1
5847	3.874126	0.418431	2
12778	3.069020	1.351589	2
36778	9.792706	0.258821	3
395	7.108685	0.350890	2
0	4.609011	1.607070	2
32115	10.624738	0.477495	3
51379	9.208704	1.246782	3
5449	6.104469	0.295339	2
76671	14.578919	1.354701	1
10795	0.696280	1.368993	2
7648	3.898528	1.412723	2
37571	12.401602	0.313115	3
36796	11.335821	0.660105	3
45820	11.765218	0.460626	3
42742	13.183579	0.731296	3
20983	8.826380	0.819870	3
45392	7.066428	0.878402	3
51577	10.740351	0.254321	3
1642	0.722408	0.220635	2
2696	7.790837	1.340651	2
15264	2.072566	0.457563	2
7946	6.516736	0.657283	2
8811	5.906249	0.852329	2
37393	7.873263	1.016637	3
15131	3.444424	1.559314	2
41223	10.207152	0.236080	3
49365	6.558437	0.088768	1
45406	3.498048	0.215438	1
36160	2.212365	1.055281	1
14547	4.606419	1.415225	2
49945	9.830765	1.095664	3
7606	4.480551	1.608422	2
58237	4.564009	1.322819	1
13293	8.172350	1.449578	2
30628	10.872180	0.024753	3
22096	1.598714	0.586810	1
12442	3.036028	1.345840	2
45566	8.266685	1.270673	3
73495	6.055637	0.535845	1
46406	11.112328	0.389004	3
17463	2.827042	0.230579	2
33227	9.271162	0.736979	3
11917	0.000000	1.659059	2
24364	11.822402	1.049853	3
50853	4.244550	0.509062	1
7889	2.358959	0.761615	2
10188	1.601023	0.039788	2
28240	4.599216	0.664425	1
21305	9.590832	1.323926	3
57201	5.088348	1.106427	1
10292	3.437646	0.729442	2
33723	8.294309	0.852045	3
20424	6.883634	0.343589	2
14562	4.585467	1.301762	2
18030	1.054982	1.503529	2
33099	4.274414	0.143500	1
74878	12.065732	0.583650	1
11332	0.000000	0.264349	2
63562	3.060115	0.686457	1
69284	9.066207	0.053458	1
12221	0.000000	0.720617	2
42889	12.705793	0.077188	3
37988	12.215114	0.847809	3
14415	0.167597	1.251648	2
65034	12.849102	0.258128	1
15747	3.435571	1.554312	2
60865	6.638414	0.997184	1
16009	9.499149	1.017875	3
11235	5.430830	0.394776	2
13542	11.990555	0.543371	3
49682	10.309195	1.530602	3
63985	11.796083	0.751860	1
58769	2.471804	1.002820	1
15222	7.704021	0.308722	2
16062	7.374528	0.239490	2
63502	4.549626	0.235672	1
48763	12.818093	1.449774	3
64450	8.846214	0.411692	1
15013	2.370892	0.018133	2
15562	3.557867	1.558938	2
33960	8.020436	0.633250	3
67432	4.636396	0.788814	1
25187	10.879338	0.530714	3
35333	10.517652	1.468500	3
49762	2.390412	0.981792	1
4977	2.974801	1.190837	2
81159	10.464182	0.312409	1
32258	3.378341	0.435113	1
16132	0.269284	0.724073	2
5126	0.000000	1.433321	2
9499	6.768308	0.774851	2
11984	0.000000	0.031298	2
51032	2.718482	0.570524	1
6180	1.988428	0.582862	2
37050	7.614988	0.312157	3
52661	11.519762	1.639426	3
47472	10.630728	1.400647	3
6107	1.779457	0.873120	2
16332	3.969464	0.123907	2
24755	1.792712	1.593167	1
43421	8.737026	0.821766	3
36261	12.615041	0.672955	3
31006	10.606625	1.554896	3
59839	2.912915	1.618778	1
15778	2.266094	0.135994	2
81736	15.930277	1.083127	1
13755	0.000000	0.333090	2
30314	6.804971	1.587251	3
41577	7.679680	0.253661	3
24850	13.776609	1.439511	3
28821	8.816866	0.653519	3
80778	16.867316	0.693591	1
26479	1.936478	1.527788	1
37441	8.190586	0.386777	3
65532	11.934239	0.780570	1
37799	9.585158	1.478832	3
11131	4.297740	1.641184	2
73651	7.186500	1.000788	1
22169	11.019140	0.409962	3
66091	10.084870	0.306215	1
75960	12.403107	1.516025	1
10863	3.944118	1.057741	2
17839	2.851350	1.603961	2
52773	2.892203	1.048523	1
59820	2.731410	0.566539	1
60625	11.516244	1.530668	1
10876	0.762262	1.383687	2
12206	0.000000	0.788696	2
52406	2.935165	0.945151	1
20116	10.029204	0.075279	2
7909	4.612984	1.272243	2
25836	2.467757	1.106529	1
3317	8.160534	1.412102	2
9761	0.000000	1.326777	2
2436	3.587269	0.583102	2
23459	0.440885	0.782616	1
24139	10.211007	1.488245	3
7872	3.759948	1.539446	2
77332	13.347497	0.500810	1
71177	16.709140	0.035569	1
9162	1.820765	1.109586	2
49166	13.069721	0.231914	3
70398	12.028564	0.577473	1
64929	7.657364	0.560064	1
13082	1.464244	0.723920	2
35404	5.875299	1.301009	3
23993	9.665813	1.165978	3
3152	10.754908	1.184595	3
40485	8.730390	0.648583	3
37963	12.200754	0.451185	3
42680	2.421253	1.249763	1
10688	8.054945	1.486758	2
37454	10.561621	1.588174	3
9081	4.990377	1.497221	2
32342	2.452531	0.009740	1
72623	13.484281	1.078611	1
81513	11.668872	0.074974	1
70770	11.615430	0.690413	1
74439	9.093386	0.052183	1
